,AS_distribution_most_pop_ans,AS_entropy_distance_highest_lowest,AS_has_pop_ans_changed,AS_std_distance_highest_lowest,AS_var_distance_highest_lowest,A_above50%,A_distance1-2,A_distance1-last,A_entropy,A_entropy_eliminate,A_num,A_var,A_wasser_uniform,CS_mean_high_low_diff,CS_var_high_low_diff,CS_var_least_pop,CS_var_most_pop,C_above_90,C_above_95,C_above_98,C_distance_mean,C_highest,C_if_highest_pop,C_least_pop,C_lowest,C_mean,C_most_pop,C_std,C_under_15,C_var,HAC,MR,NONE,P_above_80,P_high_con_low_p,P_higher_then_vote,P_highest_mean,P_highest_std,P_highest_var,P_low_con_high_p,P_lower_then_votes,P_lowest_mean,P_lowest_std,P_lowest_var,P_prediction,SP,WC,ALL,dataset_id
226,0.000924962,0.106784529,1,2,42,1,32.5,32.5,0.423640537,0.423640537,93,1056.25,16.25,0.033870968,0.034928616,0.005254321,0.000661313,0.516129032,0.397849462,0.376344086,0.184946237,1,0,0.448571429,0.06,0.815053763,0.88,0.236686916,0.021505376,0.056020696,1,1,0,0.580645161,0,0,0.786989247,0.18898589,0.035715667,3,93,0.213010753,0.18898589,0.035715667,0,1,1,1,1
227,0.006474737,0.090186535,0,6,42,1,8.5,8.5,0.676345738,0.676345738,93,72.25,4.25,0.048709677,0.030243913,0.000115827,0.001083458,0.11827957,0.086021505,0.064516129,0.364946237,1,1,0.666052632,0.03,0.635053763,0.613636364,0.202742613,0.032258065,0.041104567,0,1,0,0.215053763,0,0,0.524408602,0.212012692,0.044949381,4,93,0.475591398,0.212012692,0.044949381,0,1,1,0,1
228,0.00369985,0.160636916,1,4,68,1,27.5,27.5,0.506307477,0.506307477,93,756.25,13.75,0.017096774,0.0160564,0.00650558,0.000173468,0.268817204,0.193548387,0.139784946,0.277204301,1,0,0.61,0.09,0.722795699,0.751756757,0.20989688,0.021505376,0.0440567,1,1,0,0.376344086,0,0,0.652473118,0.219180565,0.04804012,2,93,0.347526882,0.219180565,0.04804012,0,1,1,1,1
229,0.000693722,0.096711226,1,2,58,1,43.5,43.5,0.142505867,0,93,1892.25,21.75,0.028709677,0.020200624,0.071935767,5.71E-05,0.440860215,0.301075269,0.23655914,0.172795699,1,0,0.49,0.2,0.827204301,0.838444444,0.176959783,0,0.031314765,1,1,0,0.580645161,0,0,0.792258065,0.159906754,0.02557017,1,93,0.207741935,0.159906754,0.02557017,0,1,1,1,1
230,0.003006128,0.216222586,1,4,84,1,32.5,32.5,0.423640537,0.423640537,93,1056.25,16.25,0.081935484,0.015718626,0.008502,0.000587674,0.290322581,0.193548387,0.182795699,0.237634409,1,0,0.583571429,0.09,0.762365591,0.794050633,0.191184187,0.010752688,0.036551393,1,1,0,0.376344086,0,0,0.716666667,0.182770397,0.033405018,2,93,0.283333333,0.182770397,0.033405018,0,1,1,1,1
231,0.001618684,0.038066581,0,3,18,1,3.5,3.5,0.690311802,0.690311802,93,12.25,1.75,0.072258065,0.011564828,0.000318297,0.001744205,0.225806452,0.161290323,0.129032258,0.295591398,1,0,0.691860465,0.17,0.704408602,0.7152,0.203667779,0,0.041480564,0,0,0,0.290322581,0,0,0.555806452,0.242461936,0.05878779,5,93,0.444193548,0.242461936,0.05878779,0,1,0,0,1
232,0.009135802,0.311431195,1,7,119,1,25,25,0.529706199,0.529706199,90,625,12.5,0.048,0.044829778,0.01062527,0.001255076,0.477777778,0.333333333,0.266666667,0.224555556,1,0,0.455,0.01,0.775444444,0.867,0.261870032,0.055555556,0.068575914,1,1,0,0.644444444,0,0,0.778,0.215752945,0.046549333,3,90,0.222,0.215752945,0.046549333,0,0,1,0,1
233,0.016880564,0.246653874,1,9,108,1,21.5,21.5,0.582078853,0.582078853,93,462.25,10.75,0.059677419,0.003201041,0.001538465,0.00040281,0.11827957,0.096774194,0.086021505,0.32,1,0,0.5764,0.05,0.68,0.718088235,0.180077642,0.010752688,0.032427957,1,1,0,0.225806452,0,0,0.62655914,0.195588413,0.038254827,3,93,0.37344086,0.195588413,0.038254827,0,1,1,1,1
234,0.000231241,0.012651197,1,1,6,1,9.5,9.5,0.672130058,0.672130058,93,90.25,4.75,0.039677419,0.008610198,0.000593939,0.000191883,0.182795699,0.129032258,0.096774194,0.273655914,1,0,0.700810811,0.33,0.726344086,0.743214286,0.168808506,0,0.028496312,1,1,0,0.311827957,0,0,0.615913978,0.229647868,0.052738143,3,93,0.384086022,0.229647868,0.052738143,0,0,1,0,1
235,0.001618684,0.173390668,1,3,66,1,32.5,32.5,0.423640537,0.423640537,93,1056.25,16.25,0.074193548,0.019672216,0.005559722,0.000480867,0.279569892,0.204301075,0.150537634,0.271290323,1,0,0.536428571,0.08,0.728709677,0.76278481,0.216676885,0.021505376,0.046948873,1,1,0,0.311827957,0,0,0.681397849,0.196055683,0.038437831,5,93,0.318602151,0.196055683,0.038437831,0,1,1,1,1
236,0.002081165,0.064991444,1,3,30,1,16.5,16.5,0.628799394,0.628799394,93,272.25,8.25,0.058387097,0.013952133,0.000321675,0.000863879,0.247311828,0.204301075,0.182795699,0.245913978,1,0,0.671,0.18,0.754086022,0.793650794,0.186064138,0,0.034619864,1,1,0,0.440860215,1,0,0.682365591,0.241279733,0.058215909,3,93,0.317634409,0.241279733,0.058215909,0,0,1,0,1
237,1.23E-32,0,1,0,0,1,19.5,19.5,0.602440264,0.602440264,93,380.25,9.75,0.049677419,0.022732362,0.005737517,0.000138957,0.462365591,0.387096774,0.322580645,0.213655914,1,0,0.651851852,0.06,0.786344086,0.841363636,0.231250853,0.010752688,0.053476957,1,1,0,0.569892473,0,0,0.719892473,0.27441627,0.07530429,4,93,0.280107527,0.27441627,0.07530429,0,0,1,0,1
238,0.005781015,0.063827405,1,5,30,1,11.5,11.5,0.66224598,0.66224598,93,132.25,5.75,0.056451613,0.021839334,0.001512241,0.000766961,0.365591398,0.311827957,0.301075269,0.234086022,1,0,0.751714286,0.16,0.765913978,0.774482759,0.224849945,0,0.050557498,0,0,1,0.387096774,0,0,0.611505376,0.273177032,0.074625691,6,93,0.388494624,0.273177032,0.074625691,0,0,0,0,1
239,0.002774887,0.186479791,1,4,76,1,28.5,28.5,0.491327448,0.491327448,93,812.25,14.25,0.11483871,0.071621228,0.038242885,0.000425926,0.505376344,0.430107527,0.397849462,0.184731183,1,0,0.523888889,0,0.815268817,0.8852,0.238208328,0.043010753,0.056743207,1,1,0,0.591397849,0,0,0.806021505,0.194633042,0.037882021,2,93,0.193978495,0.194633042,0.037882021,0,1,1,1,1
240,0.003006128,0.252110355,1,4,92,1,33.5,33.5,0.404572908,0,93,1122.25,16.75,0.054516129,0.028500104,0.007723389,0.000543173,0.462365591,0.35483871,0.322580645,0.185053763,1,0,0.683076923,0.29,0.814946237,0.836375,0.192647785,0,0.037113169,1,1,0,0.569892473,0,0,0.761612903,0.216453776,0.046852237,4,93,0.238387097,0.216453776,0.046852237,0,1,1,1,1
241,0.006474737,0.090186535,0,6,42,1,3.5,3.5,0.690311802,0.690311802,93,12.25,1.75,0.048064516,0.017541935,0.000226741,0.002488187,0.279569892,0.204301075,0.172043011,0.270107527,1,0,0.705116279,0.19,0.729892473,0.7512,0.200389377,0,0.040155902,1,1,0,0.311827957,0,0,0.506129032,0.262809601,0.069068887,3,93,0.493870968,0.262809601,0.069068887,0,1,1,1,1
242,0.000231241,0.0495241,1,1,20,1,30.5,30.5,0.459110923,0.459110923,93,930.25,15.25,0.111290323,0.02059001,0.01366558,0.001109852,0.290322581,0.215053763,0.172043011,0.267204301,1,0,0.54125,0,0.732795699,0.772597403,0.228107528,0.021505376,0.052033044,1,1,0,0.322580645,0,0,0.673655914,0.215814461,0.046575882,6,93,0.326344086,0.215814461,0.046575882,0,1,1,1,1
243,0.000246914,0.011220098,1,1,5,1,8,8,0.677260402,0.677260402,90,64,4,0.082666667,0.040906667,0.02681029,0.003842878,0.088888889,0.077777778,0.066666667,0.381444444,1,0,0.494864865,0,0.618555556,0.70490566,0.243577782,0.044444444,0.059330136,0,0,0,0.277777778,0,0,0.627888889,0.212029843,0.044956654,6,90,0.372111111,0.212029843,0.044956654,0,1,0,0,1
244,0.004691358,0.125478235,1,5,125,1,37,37,0.299959552,0,90,1369,18.5,0.047,0.005020333,0.039938889,2.35E-05,0.355555556,0.222222222,0.166666667,0.216666667,1,0,0.6275,0.31,0.783333333,0.798536585,0.182251353,0,0.033215556,1,1,0,0.388888889,1,0,0.733333333,0.174667939,0.030508889,4,90,0.266666667,0.174667939,0.030508889,0,1,1,1,1
245,0.000693722,0.012543894,1,2,6,1,4.5,4.5,0.688457222,0.688457222,93,20.25,2.25,0.049032258,0.024757544,0.003207031,0.004100893,0.172043011,0.11827957,0.107526882,0.364193548,1,0,0.583095238,0.09,0.635806452,0.679215686,0.222214285,0.021505376,0.049379188,0,0,0,0.193548387,0,0,0.572258065,0.20932112,0.043815331,5,93,0.427741935,0.20932112,0.043815331,0,1,0,0,1
246,0.012024512,0.282888788,1,8,120,1,23.5,23.5,0.565207805,0.565207805,95,552.25,11.75,0.066774194,0.022947138,0.007796455,0.000206983,0.378947368,0.273684211,0.242105263,0.266842105,1,1,0.796666667,0,0.733157895,0.711690141,0.259859327,0.021052632,0.06752687,0,1,0,0.336842105,0,0,0.561052632,0.267619029,0.071619945,9,95,0.438947368,0.267619029,0.071619945,0,1,1,0,1
247,0.012024512,0.158467432,1,8,72,1,16.5,16.5,0.631538779,0.631538779,95,272.25,8.25,0.084193548,0.054263267,0.000333494,0.00425756,0.568421053,0.473684211,0.389473684,0.173789474,1,0,0.785483871,0,0.826210526,0.8459375,0.230451177,0.021052632,0.053107745,1,1,0,0.631578947,0,0,0.636,0.32976036,0.108741895,4,95,0.364,0.32976036,0.108741895,0,1,1,1,1
248,0.000924962,0.123866568,1,2,46,1,36.5,36.5,0.358451006,0,95,1332.25,18.25,0.040645161,0.007488658,0.051276543,6.35E-05,0.357894737,0.231578947,0.210526316,0.221368421,1,0,0.651818182,0.24,0.778631579,0.795238095,0.178305536,0,0.031792864,1,1,0,0.273684211,0,0,0.719368421,0.143884534,0.020702759,1,95,0.280631579,0.143884534,0.020702759,0,1,1,1,1
249,0.002081165,0.064991444,1,3,30,1,16.5,16.5,0.631538779,0.631538779,95,272.25,8.25,0.033870968,0.005995005,0.00121865,0.00017071,0.063157895,0.063157895,0.052631579,0.381157895,1,0,0.591935484,0.27,0.618842105,0.631875,0.160045146,0,0.025614449,0,0,1,0.094736842,0,0,0.577263158,0.148369681,0.022013562,7,95,0.422736842,0.148369681,0.022013562,0,0,0,0,1
250,0.002774887,0.299297481,1,4,100,1,37.5,37.5,0.336495758,0,95,1406.25,18.75,0.031612903,0.011455359,0.035238889,0.000977103,0.378947368,0.294736842,0.284210526,0.230631579,1,0,0.614,0,0.769368421,0.787647059,0.224231133,0.021052632,0.050279601,1,1,0,0.442105263,0,0,0.717368421,0.232963564,0.054272022,2,95,0.282631579,0.232963564,0.054272022,0,1,1,1,1
251,0.001618684,0.07936793,1,3,36,1,17.5,17.5,0.62365485,0.62365485,95,306.25,8.75,0.041290323,0.015845161,0.001892889,0.000706789,0.189473684,0.115789474,0.105263158,0.319263158,1,0,0.668333333,0.26,0.680736842,0.686461538,0.184369435,0,0.033992089,1,1,0,0.168421053,0,0,0.550315789,0.21090508,0.044480953,3,95,0.449684211,0.21090508,0.044480953,0,1,1,1,1
252,0.000231241,0.004169577,0,1,2,1,0.5,0.5,0.693091778,0.693091778,95,0.25,0.25,0.060645161,0.012875338,0.001402317,0.000798746,0.294736842,0.221052632,0.136842105,0.245052632,1,0,0.753191489,0.07,0.754947368,0.756666667,0.20564084,0.031578947,0.042288155,1,1,0,0.326315789,0,0,0.535263158,0.268311846,0.071991247,1,95,0.464736842,0.268311846,0.071991247,0,1,1,1,1
253,0.003006128,0.042236158,1,4,20,1,9.5,9.5,0.673011667,0.673011667,95,90.25,4.75,0.02516129,0.016277003,0.000835332,0.00057603,0.221052632,0.178947368,0.136842105,0.302842105,1,0,0.623947368,0.03,0.697157895,0.745964912,0.210131103,0.021052632,0.04415508,1,1,0,0.168421053,0,0,0.529894737,0.212605366,0.045201042,4,95,0.470105263,0.212605366,0.045201042,0,1,1,1,1
254,0.008555902,0.121604088,1,7,56,1,12.5,12.5,0.658109988,0.658109988,95,156.25,6.25,0.031612903,0.003182102,0.000515459,0.001034481,0.252631579,0.189473684,0.136842105,0.297894737,1,0,0.684285714,0,0.702105263,0.7125,0.229506999,0.031578947,0.052673463,1,1,0,0.305263158,0,0,0.506631579,0.262055079,0.068672864,5,95,0.493368421,0.262055079,0.068672864,0,1,1,1,1
255,0.002222222,0.07724259,1,3,33,1,18,18,0.610864302,0.610864302,90,324,9,0.083,0.041607,0.005262554,0.001292523,0.155555556,0.122222222,0.077777778,0.326222222,1,0,0.550740741,0.09,0.673777778,0.726507937,0.207110157,0.022222222,0.042894617,1,1,0,0.333333333,1,0,0.653222222,0.215941493,0.046630728,3,90,0.346777778,0.215941493,0.046630728,0,1,1,1,1
256,0.000231241,0.096711226,1,1,28,1,42.5,42.5,0.206192051,0,95,1806.25,21.25,0.032258065,0.005018939,0.012005556,0.00039425,0.421052632,0.305263158,0.252631579,0.195157895,1,0,0.576,0.24,0.804842105,0.817555556,0.187604641,0,0.035195501,1,1,0,0.568421053,0,0,0.778210526,0.180700269,0.032652587,3,95,0.221789474,0.180700269,0.032652587,0,1,1,1,1
257,0.000231241,0.008374317,0,1,4,1,2.5,2.5,0.691761499,0.691761499,95,6.25,1.25,0.040645161,0.007847034,0.000232296,0.001494034,0.105263158,0.052631579,0.042105263,0.344736842,1,1,0.661555556,0.31,0.655263158,0.6496,0.148627702,0,0.022090194,1,0,0,0.168421053,0,0,0.53,0.194124214,0.037684211,3,95,0.47,0.194124214,0.037684211,0,1,0,0,1
258,0.000231241,0.096711226,1,1,28,1,42.5,42.5,0.206192051,0,95,1806.25,21.25,0.060645161,0.019031217,0.013252587,0.000776364,0.547368421,0.421052632,0.357894737,0.165684211,1,0,0.618,0.24,0.834315789,0.846333333,0.187698822,0,0.035230848,1,1,0,0.684210526,1,0,0.801789474,0.207942193,0.043239956,3,95,0.198210526,0.207942193,0.043239956,0,1,1,1,1
259,0.000924962,0.012543894,0,2,6,1,0.5,0.5,0.693091778,0.693091778,95,0.25,0.25,0.029032258,0.005536108,0.009565087,0.005954948,0.263157895,0.231578947,0.221052632,0.265263158,1,1,0.818297872,0.21,0.734736842,0.652916667,0.197291353,0,0.038923878,1,0,0,0.157894737,0,0,0.506947368,0.210143178,0.044160155,4,95,0.493052632,0.210143178,0.044160155,0,1,1,0,1
260,0.001618684,0.025195091,1,3,12,1,5.5,5.5,0.686428519,0.686428519,95,30.25,2.75,0.076774194,0.013538606,0.004018531,9.95E-05,0.126315789,0.094736842,0.052631579,0.368,1,0,0.605,0.2,0.632,0.653396226,0.171762382,0,0.029502316,1,1,0,0.105263158,0,0,0.525473684,0.175491901,0.030797407,5,95,0.474526316,0.175491901,0.030797407,0,1,1,1,1
261,0.002081165,0.149616447,1,3,60,1,29.5,29.5,0.485458901,0.485458901,95,870.25,14.75,0.046451613,0.024925702,0.000165857,0.000570515,0.178947368,0.157894737,0.105263158,0.282842105,1,0,0.617777778,0.25,0.717157895,0.74038961,0.176436439,0,0.031129817,1,1,0,0.178947368,0,0,0.643157895,0.1679114,0.028194238,2,95,0.356842105,0.1679114,0.028194238,0,1,1,1,1
262,0.005781015,0.294942273,1,5,110,1,36.5,36.5,0.358451006,0,95,1332.25,18.25,0.058064516,0.026406868,0.019918519,0.00037319,0.368421053,0.252631579,0.189473684,0.223157895,1,0,0.550909091,0.19,0.776842105,0.806428571,0.194212381,0,0.037718449,1,1,0,0.368421053,0,0,0.722526316,0.186417576,0.034751512,3,95,0.277473684,0.186417576,0.034751512,0,1,1,1,1
263,0.002081165,0.025195091,0,3,12,1,0.5,0.5,0.693091778,0.693091778,95,0.25,0.25,0.066774194,0.009320916,0.002449116,0.001165879,0.126315789,0.063157895,0.052631579,0.317894737,1,1,0.70787234,0,0.682105263,0.656875,0.17623486,0.010526316,0.031058726,1,0,0,0.221052632,0,0,0.536526316,0.224381106,0.050346881,6,95,0.463473684,0.224381106,0.050346881,0,0,1,0,1
264,0.000231241,0.066606139,1,1,24,1,36.5,36.5,0.358451006,0,95,1332.25,18.25,0.092258065,0.012932362,0.015521882,0.001916198,0.273684211,0.168421053,0.147368421,0.275052632,1,0,0.550909091,0.19,0.724947368,0.747738095,0.192134129,0,0.036915524,1,1,0,0.242105263,0,0,0.683368421,0.166357956,0.02767497,4,95,0.316631579,0.166357956,0.02767497,0,1,1,1,1
265,0.003006128,0.059657828,0,4,28,1,7.5,7.5,0.680629488,0.680629488,95,56.25,3.75,0.043225806,0.005424558,0.00108065,8.66E-06,0.157894737,0.084210526,0.063157895,0.304947368,1,1,0.72875,0.23,0.695052632,0.670545455,0.177241279,0,0.031414471,1,0,0,0.136842105,0,0,0.518736842,0.187146113,0.035023668,2,95,0.481263158,0.187146113,0.035023668,0,0,0,0,1
266,0.005185185,0.254832198,1,5,95,1,27,27,0.500402424,0.500402424,90,729,13.5,0.108333333,0.021903,0.004422222,0.004240955,0.255555556,0.144444444,0.088888889,0.272222222,1,0,0.595,0,0.727777778,0.760972222,0.207138053,0.011111111,0.042906173,1,1,0,0.366666667,0,0,0.684444444,0.210486796,0.044304691,7,90,0.315555556,0.210486796,0.044304691,0,1,1,1,1
267,0.004856053,0.217897344,1,5,90,1,28.5,28.5,0.500402424,0.500402424,95,812.25,14.25,0.059354839,0.038576067,0.000670786,0.000210172,0.294736842,0.231578947,0.2,0.294210526,1,0,0.593157895,0,0.705789474,0.733947368,0.237772908,0.021052632,0.056535956,1,1,0,0.368421053,1,0,0.626210526,0.246094457,0.060562482,4,95,0.373789474,0.246094457,0.060562482,0,1,1,1,1
268,0.000924962,0.145325826,1,2,50,1,37.5,37.5,0.336495758,0,95,1406.25,18.75,0.027419355,0.025440375,0.014362963,0.000736525,0.284210526,0.221052632,0.168421053,0.254631579,1,0,0.545,0.2,0.745368421,0.768941176,0.19963024,0,0.039852233,1,1,0,0.294736842,0,0,0.676315789,0.176223857,0.031054848,3,95,0.323684211,0.176223857,0.031054848,0,1,1,1,1
269,0.002774887,0.299297481,1,4,100,1,38.5,38.5,0.313362274,0,95,1482.25,19.25,0.040645161,0.021135276,0.017678395,0.000420431,0.673684211,0.578947368,0.463157895,0.114631579,1,0,0.587777778,0.29,0.885368421,0.916511628,0.16620096,0,0.027622759,1,1,0,0.694736842,1,0,0.800842105,0.214896123,0.046180343,1,95,0.199157895,0.214896123,0.046180343,0,1,1,1,1
270,0.009943346,0.310862614,1,7,126,1,30.5,30.5,0.469793572,0.469793572,95,930.25,15.25,0.059032258,0.015229761,0.00614369,0.000257708,0.421052632,0.284210526,0.210526316,0.182210526,1,0,0.696470588,0.12,0.817789474,0.844230769,0.170548212,0.010526316,0.029086693,0,0,1,0.357894737,0,0,0.741789474,0.173198875,0.02999785,1,95,0.258210526,0.173198875,0.02999785,0,0,0,0,1
271,0.000924962,0.068280897,1,2,30,1,22.5,22.5,0.576334128,0.576334128,95,506.25,11.25,0.12,0.021952341,0.006368338,0.003041966,0.252631579,0.221052632,0.189473684,0.290631579,1,0,0.6184,0,0.709368421,0.741857143,0.216978342,0.010526316,0.047079601,0,0,1,0.284210526,0,0,0.647894737,0.212002456,0.044945042,9,95,0.352105263,0.212002456,0.044945042,0,0,0,0,1
272,0.003006128,0.299297481,1,4,100,1,39.5,39.5,0.288934379,0,95,1560.25,19.75,0.065806452,0.027996462,0.038018056,4.11E-05,0.368421053,0.284210526,0.252631579,0.187789474,1,0,0.585,0.24,0.812210526,0.833103448,0.170609921,0,0.029107745,1,1,0,0.431578947,0,0,0.751157895,0.151843847,0.023056554,1,95,0.248842105,0.151843847,0.023056554,0,1,1,1,1
273,0.003006128,0.186479791,1,4,76,1,28.5,28.5,0.500402424,0.500402424,95,812.25,14.25,0.092258065,0.001637669,0.006188542,0.002158282,0.284210526,0.2,0.157894737,0.246,1,0,0.634736842,0.24,0.754,0.783815789,0.187220107,0,0.035051368,1,1,0,0.336842105,0,0,0.675578947,0.214817993,0.04614677,1,95,0.324421053,0.214817993,0.04614677,0,1,1,1,1
274,0.000231241,0.057260428,1,1,22,1,32.5,32.5,0.436162325,0.436162325,95,1056.25,16.25,0.042258065,0.008990427,0.0022036,0.000344269,0.178947368,0.126315789,0.094736842,0.272105263,1,0,0.653333333,0.28,0.727894737,0.741875,0.165000126,0,0.027225042,0,0,1,0.136842105,0,0,0.636210526,0.152654953,0.023303535,4,95,0.363789474,0.152654953,0.023303535,0,0,0,0,1
275,0.000231241,0.096711226,1,1,28,1,43.5,43.5,0.174578023,0,95,1892.25,21.75,0.058709677,0.008303226,0.064535972,0.000504237,0.442105263,0.368421053,0.315789474,0.167894737,1,0,0.5375,0.24,0.832105263,0.845054945,0.163223416,0,0.026641884,1,1,0,0.547368421,0,0,0.795789474,0.147502571,0.021757008,0,95,0.204210526,0.147502571,0.021757008,0,1,1,1,1
276,0.00369985,0.160636916,1,4,68,1,23.5,23.5,0.565207805,0.565207805,95,552.25,11.75,0.036451613,0.002443913,0.001421275,8.38E-05,0.326315789,0.252631579,0.210526316,0.257894737,1,0,0.594583333,0.24,0.742105263,0.791971831,0.203329625,0,0.041342936,1,1,0,0.273684211,0,0,0.646105263,0.195874797,0.038366936,3,95,0.353894737,0.195874797,0.038366936,0,1,1,1,1
277,0.003209877,0.073367463,0,4,32,1,7,7,0.680999143,0.680999143,90,49,3.5,0.065333333,0.021569778,0.003020795,0.001107791,0.288888889,0.2,0.122222222,0.307111111,1,0,0.602894737,0.03,0.692888889,0.758653846,0.241639053,0.044444444,0.058389432,0,0,0,0.422222222,1,0,0.586555556,0.275750133,0.076038136,6,90,0.413444444,0.275750133,0.076038136,0,1,0,0,1
278,0.001618684,0.149616447,1,3,60,1,31.5,31.5,0.453373735,0.453373735,95,992.25,15.75,0.049354839,0.011206452,0.001099556,0.000511938,0.157894737,0.094736842,0.073684211,0.312736842,1,0,0.531875,0.26,0.687263158,0.718734177,0.18290315,0,0.033453562,1,1,0,0.231578947,0,0,0.646421053,0.181670122,0.033004033,2,95,0.353578947,0.181670122,0.033004033,0,1,1,1,1
279,0.008555902,0.22562836,1,7,98,1,20.5,20.5,0.596886162,0.596886162,95,420.25,10.25,0.112258065,0.001073465,0.008279778,0.001005132,0.147368421,0.084210526,0.063157895,0.304526316,1,0,0.685555556,0.3,0.695473684,0.699411765,0.174245854,0,0.030361618,0,0,1,0.136842105,0,0,0.590631579,0.189724512,0.035995391,5,95,0.409368421,0.189724512,0.035995391,0,0,0,0,1
280,0.000693722,0.175430913,1,2,54,1,41.5,41.5,0.235569589,0,95,1722.25,20.75,0.023870968,0.010866597,0.015164661,0.000167147,0.652631579,0.610526316,0.505263158,0.099052632,1,0,0.65,0.39,0.900947368,0.917865169,0.143454183,0,0.020579102,1,1,0,0.715789474,0,0,0.833473684,0.177709215,0.031580565,2,95,0.166526316,0.177709215,0.031580565,0,1,1,1,1
281,0.004393572,0.348821581,1,5,120,1,37.5,37.5,0.336495758,0,95,1406.25,18.75,0.075806452,0.03396462,0.021926543,3.49E-05,0.663157895,0.589473684,0.547368421,0.105578947,1,0,0.567,0.23,0.894421053,0.932941176,0.165927795,0,0.027532033,1,1,0,0.757894737,0,0,0.881789474,0.162344526,0.026355745,1,95,0.118210526,0.162344526,0.026355745,0,1,1,1,1
282,0.000693722,0.096711226,1,2,58,1,43.5,43.5,0.174578023,0,95,1892.25,21.75,0.032580645,0.001721124,0.0392,0.000316684,0.821052632,0.789473684,0.736842105,0.055157895,1,0,0.54,0.33,0.944842105,0.962637363,0.128127101,0,0.016416554,1,1,0,0.821052632,0,0,0.907368421,0.143689801,0.020646759,0,95,0.092631579,0.143689801,0.020646759,0,1,1,1,1
283,0.001618684,0.038066581,0,3,18,1,2.5,2.5,0.691761499,0.691761499,95,6.25,1.25,0.058064516,0.008429344,0.004206352,0.000523937,0.178947368,0.115789474,0.073684211,0.321684211,1,1,0.699555556,0.17,0.678315789,0.6592,0.190144835,0,0.036155058,1,0,0,0.147368421,0,0,0.536842105,0.19435325,0.037773186,3,95,0.463157895,0.19435325,0.037773186,0,1,0,0,1
284,0.002081165,0,1,3,84,1,41.5,41.5,0.235569589,0,95,1722.25,20.75,0.057419355,0.006082206,0.000651389,0.000808417,0.578947368,0.505263158,0.463157895,0.120105263,1,0,0.673333333,0.51,0.879894737,0.893820225,0.145490059,0,0.021167357,1,1,0,0.568421053,0,0,0.795157895,0.172180219,0.029646028,0,95,0.204842105,0.172180219,0.029646028,0,1,1,1,1
285,0.000231241,0.078719686,1,1,26,1,40.5,40.5,0.263066252,0,95,1640.25,20.25,0.052258065,0.030001665,0.007856459,0.000210046,0.673684211,0.652631579,0.610526316,0.128947368,1,0,0.734285714,0,0.871052632,0.881931818,0.238881048,0.031578947,0.057064155,1,1,0,0.8,1,0,0.804315789,0.281931879,0.079485584,2,95,0.195684211,0.281931879,0.079485584,0,1,1,1,1
286,0.000231241,0,1,1,30,1,46.5,46.5,0.058406265,0,95,2162.25,23.25,0.052258065,0.013026431,0.041104498,0.00028267,0.747368421,0.642105263,0.557894737,0.084526316,1,0,0.5,0.5,0.915473684,0.919893617,0.130664443,0,0.017073197,1,1,0,0.778947368,0,0,0.877578947,0.131555198,0.01730677,0,94,0.122421053,0.131555198,0.01730677,0,1,1,1,1
