,AS_distribution_most_pop_ans,AS_entropy_distance_highest_lowest,AS_has_pop_ans_changed,AS_std_distance_highest_lowest,AS_var_distance_highest_lowest,A_above50%,A_distance1-2,A_distance1-last,A_entropy,A_entropy_eliminate,A_num,A_var,A_wasser_uniform,CS_mean_high_low_diff,CS_var_high_low_diff,CS_var_least_pop,CS_var_most_pop,C_above_90,C_above_95,C_above_98,C_distance_mean,C_highest,C_if_highest_pop,C_least_pop,C_lowest,C_mean,C_most_pop,C_std,C_under_15,C_var,P_above_80,P_high_con_low_p,P_higher_then_vote,P_highest_mean,P_highest_std,P_highest_var,P_low_con_high_p,P_lower_then_votes,P_lowest_mean,P_lowest_std,P_lowest_var,P_prediction,HAC,MR,NA,NONE,SP,WC,dataset_id
216,0.002081165,0.07936793,1,3,36,1,19.5,19.5,0.602440264,0.602440264,93,380.25,9.75,0.129032258,0.030962331,0.004750034,0.001861114,0.462365591,0.387096774,0.322580645,0.213655914,1,0,0.651851852,0.06,0.786344086,0.841363636,0.231250853,0.010752688,0.053476957,0.569892473,0,0,0.719892473,0.27441627,0.07530429,0.043010753,1,0.280107527,0.27441627,0.07530429,0,1,1,0,0,0,1,1
217,0.001618684,0.051283511,1,3,24,1,11.5,11.5,0.66224598,0.66224598,93,132.25,5.75,0.071612903,0.004155255,0.00276705,0.005090944,0.365591398,0.311827957,0.301075269,0.234086022,1,0,0.751714286,0.16,0.765913978,0.774482759,0.224849945,0,0.050557498,0.387096774,0,0,0.611505376,0.273177032,0.074625691,0.064516129,1,0.388494624,0.273177032,0.074625691,0,0,0,1,1,0,0,1
218,0.000693722,0.092356019,1,2,38,1,28.5,28.5,0.491327448,0.491327448,93,812.25,14.25,0.101290323,0.059522373,0.02004093,0.000916225,0.505376344,0.430107527,0.397849462,0.184731183,1,0,0.523888889,0,0.815268817,0.8852,0.238208328,0.043010753,0.056743207,0.591397849,0,0,0.806021505,0.194633042,0.037882021,0.021505376,1,0.193978495,0.194633042,0.037882021,0,1,1,0,0,1,1,1
219,0.004393572,0.294942273,1,5,110,1,33.5,33.5,0.404572908,0,93,1122.25,16.75,0.092903226,0.021160666,0.005350222,0.001208727,0.462365591,0.35483871,0.322580645,0.185053763,1,0,0.683076923,0.29,0.814946237,0.836375,0.192647785,0,0.037113169,0.569892473,0,0,0.761612903,0.216453776,0.046852237,0.043010753,1,0.238387097,0.216453776,0.046852237,0,1,1,0,0,1,1,1
220,0.000231241,0.012651197,0,1,6,1,3.5,3.5,0.690311802,0.690311802,93,12.25,1.75,0.091290323,0.006053902,0.000511446,0.00586799,0.279569892,0.204301075,0.172043011,0.270107527,1,0,0.705116279,0.19,0.729892473,0.7512,0.200389377,0,0.040155902,0.311827957,0,0,0.506129032,0.262809601,0.069068887,0.032258065,1,0.493870968,0.262809601,0.069068887,0,1,1,0,0,1,1,1
221,0.007168459,0.284503483,1,6,114,1,30.5,30.5,0.459110923,0.459110923,93,930.25,15.25,0.08,0.033393548,0.006397027,0.00029971,0.290322581,0.215053763,0.172043011,0.267204301,1,0,0.54125,0,0.732795699,0.772597403,0.228107528,0.021505376,0.052033044,0.322580645,0,0,0.673655914,0.215814461,0.046575882,0.064516129,1,0.326344086,0.215814461,0.046575882,0,1,1,0,0,1,1,1
222,0.001728395,0.033765548,1,3,15,1,8,8,0.677260402,0.677260402,90,64,4,0.078,0.021749889,0.003395642,0.00038078,0.088888889,0.077777778,0.066666667,0.381444444,1,0,0.494864865,0,0.618555556,0.70490566,0.243577782,0.044444444,0.059330136,0.277777778,0,0,0.627888889,0.212029843,0.044956654,0.066666667,1,0.372111111,0.212029843,0.044956654,0,0,0,1,0,1,0,1
223,0.000246914,0.080152947,1,1,25,1,37,37,0.299959552,0,90,1369,18.5,0.065,0.013061667,0.031524228,0.000178919,0.355555556,0.222222222,0.166666667,0.216666667,1,0,0.6275,0.31,0.783333333,0.798536585,0.182251353,0,0.033215556,0.388888889,0.011111111,0,0.733333333,0.174667939,0.030508889,0.044444444,1,0.266666667,0.174667939,0.030508889,0,1,1,0,0,1,1,1
224,0.002081165,0.038066581,0,3,18,1,4.5,4.5,0.688457222,0.688457222,93,20.25,2.25,0.093548387,0.014210822,0.000830909,0.005876849,0.172043011,0.11827957,0.107526882,0.364193548,1,0,0.583095238,0.09,0.635806452,0.679215686,0.222214285,0.021505376,0.049379188,0.193548387,0,0,0.572258065,0.20932112,0.043815331,0.053763441,1,0.427741935,0.20932112,0.043815331,0,0,0,1,0,1,0,1
225,0.009943346,0.22562836,1,7,98,1,23.5,23.5,0.565207805,0.565207805,95,552.25,11.75,0.105483871,0.029281998,0.000970988,0.003221212,0.378947368,0.273684211,0.242105263,0.266842105,1,1,0.796666667,0,0.733157895,0.711690141,0.259859327,0.021052632,0.06752687,0.336842105,0,0,0.561052632,0.267619029,0.071619945,0.094736842,1,0.438947368,0.267619029,0.071619945,0,0,1,0,0,1,1,1
226,0.000693722,0.047950377,1,2,22,1,16.5,16.5,0.631538779,0.631538779,95,272.25,8.25,0.046129032,0.034181061,0.001181062,0.001531456,0.568421053,0.473684211,0.389473684,0.173789474,1,0,0.785483871,0,0.826210526,0.8459375,0.230451177,0.021052632,0.053107745,0.631578947,0,0,0.636,0.32976036,0.108741895,0.042105263,1,0.364,0.32976036,0.108741895,0,1,1,0,0,1,1,1
227,0.009943346,0.428516844,1,7,154,1,36.5,36.5,0.358451006,0,95,1332.25,18.25,0.038387097,0.019007284,0.004876389,0.000599272,0.357894737,0.231578947,0.210526316,0.221368421,1,0,0.651818182,0.24,0.778631579,0.795238095,0.178305536,0,0.031792864,0.273684211,0,0,0.719368421,0.143884534,0.020702759,0.010526316,1,0.280631579,0.143884534,0.020702759,0,1,1,0,0,1,1,1
228,0.000924962,0.047950377,1,2,22,1,16.5,16.5,0.631538779,0.631538779,95,272.25,8.25,0.040645161,0.006191051,0.001258372,0.000139842,0.063157895,0.063157895,0.052631579,0.381157895,1,0,0.591935484,0.27,0.618842105,0.631875,0.160045146,0,0.025614449,0.094736842,0,0,0.577263158,0.148369681,0.022013562,0.073684211,1,0.422736842,0.148369681,0.022013562,0,0,0,1,1,0,0,1
229,0.000693722,0.145325826,1,2,50,1,37.5,37.5,0.336495758,0,95,1406.25,18.75,0.098064516,0.046284079,0.004355556,0.000803665,0.378947368,0.294736842,0.284210526,0.230631579,1,0,0.614,0,0.769368421,0.787647059,0.224231133,0.021052632,0.050279601,0.442105263,0,0,0.717368421,0.232963564,0.054272022,0.021052632,1,0.282631579,0.232963564,0.054272022,0,1,1,0,0,1,1,1
230,0.002081165,0.064991444,1,3,30,1,17.5,17.5,0.62365485,0.62365485,95,306.25,8.75,0.06483871,0.026003122,0.000398569,0.001340131,0.189473684,0.115789474,0.105263158,0.319263158,1,0,0.668333333,0.26,0.680736842,0.686461538,0.184369435,0,0.033992089,0.168421053,0,0,0.550315789,0.21090508,0.044480953,0.031578947,1,0.449684211,0.21090508,0.044480953,0,1,1,0,0,1,1,1
231,0.000231241,0.004169577,0,1,2,1,0.5,0.5,0.693091778,0.693091778,95,0.25,0.25,0.087096774,0.029425806,0.006508723,0.000361549,0.294736842,0.221052632,0.136842105,0.245052632,1,0,0.753191489,0.07,0.754947368,0.756666667,0.20564084,0.031578947,0.042288155,0.326315789,0,0,0.535263158,0.268311846,0.071991247,0.010526316,1,0.464736842,0.268311846,0.071991247,0,1,1,0,0,1,1,1
232,0.004856053,0.063827405,0,5,30,1,9.5,9.5,0.673011667,0.673011667,95,90.25,4.75,0.062258065,0.023821436,0.001413156,0.004966787,0.221052632,0.178947368,0.136842105,0.302842105,1,0,0.623947368,0.03,0.697157895,0.745964912,0.210131103,0.021052632,0.04415508,0.168421053,0,0,0.529894737,0.212605366,0.045201042,0.042105263,1,0.470105263,0.212605366,0.045201042,0,1,1,0,0,1,1,1
233,0.001618684,0.051283511,1,3,24,1,12.5,12.5,0.658109988,0.658109988,95,156.25,6.25,0.089354839,0.028875754,0.000490395,0.002384227,0.252631579,0.189473684,0.136842105,0.297894737,1,0,0.684285714,0,0.702105263,0.7125,0.229506999,0.031578947,0.052673463,0.305263158,0,0,0.506631579,0.262055079,0.068672864,0.052631579,1,0.493368421,0.262055079,0.068672864,0,1,1,0,0,1,1,1
234,0.002222222,0.093241387,1,3,39,1,18,18,0.610864302,0.610864302,90,324,9,0.061666667,0.016851667,0.004426454,0.000208272,0.155555556,0.122222222,0.077777778,0.326222222,1,0,0.550740741,0.09,0.673777778,0.726507937,0.207110157,0.022222222,0.042894617,0.333333333,0.011111111,0,0.653222222,0.215941493,0.046630728,0.033333333,1,0.346777778,0.215941493,0.046630728,0,1,1,0,0,1,1,1
235,0.003006128,0.242037052,1,4,108,1,42.5,42.5,0.206192051,0,95,1806.25,21.25,0.02,0.021705931,0.01262335,2.98E-06,0.421052632,0.305263158,0.252631579,0.195157895,1,0,0.576,0.24,0.804842105,0.817555556,0.187604641,0,0.035195501,0.568421053,0,0,0.778210526,0.180700269,0.032652587,0.031578947,1,0.221789474,0.180700269,0.032652587,0,1,1,0,0,1,1,1
236,0.003006128,0.042236158,0,4,20,1,2.5,2.5,0.691761499,0.691761499,95,6.25,1.25,0.009354839,0.003920291,0.00231838,0.000666648,0.105263158,0.052631579,0.042105263,0.344736842,1,1,0.661555556,0.31,0.655263158,0.6496,0.148627702,0,0.022090194,0.168421053,0,0,0.53,0.194124214,0.037684211,0.031578947,1,0.47,0.194124214,0.037684211,0,1,0,0,0,1,0,1
237,0.000231241,0.096711226,1,1,28,1,42.5,42.5,0.206192051,0,95,1806.25,21.25,0.032580645,0.018658481,0.018237305,8.45E-05,0.547368421,0.421052632,0.357894737,0.165684211,1,0,0.618,0.24,0.834315789,0.846333333,0.187698822,0,0.035230848,0.684210526,0.010526316,0,0.801789474,0.207942193,0.043239956,0.031578947,1,0.198210526,0.207942193,0.043239956,0,1,1,0,0,1,1,1
238,0.001618684,0.025195091,0,3,12,1,0.5,0.5,0.693091778,0.693091778,95,0.25,0.25,0.08516129,0.008255567,0.003551686,0.007921122,0.263157895,0.231578947,0.221052632,0.265263158,1,1,0.818297872,0.21,0.734736842,0.652916667,0.197291353,0,0.038923878,0.157894737,0,0,0.506947368,0.210143178,0.044160155,0.042105263,1,0.493052632,0.210143178,0.044160155,0,1,0,0,0,1,1,1
239,0.005781015,0.063827405,0,5,30,1,5.5,5.5,0.686428519,0.686428519,95,30.25,2.75,0.042580645,0.007888033,0.000496579,0.002962076,0.126315789,0.094736842,0.052631579,0.368,1,0,0.605,0.2,0.632,0.653396226,0.171762382,0,0.029502316,0.105263158,0,0,0.525473684,0.175491901,0.030797407,0.052631579,1,0.474526316,0.175491901,0.030797407,0,1,1,0,0,1,1,1
240,0.014568158,0.486293527,1,9,180,1,29.5,29.5,0.485458901,0.485458901,95,870.25,14.75,0.06516129,0.016689698,0.002977347,0.00170192,0.178947368,0.157894737,0.105263158,0.282842105,1,0,0.617777778,0.25,0.717157895,0.74038961,0.176436439,0,0.031129817,0.178947368,0,0,0.643157895,0.1679114,0.028194238,0.021052632,1,0.356842105,0.1679114,0.028194238,0,1,1,0,0,1,1,1
241,0.00369985,0.299297481,1,4,100,1,36.5,36.5,0.358451006,0,95,1332.25,18.25,0.028709677,0.012216233,0.005044599,0.00027662,0.368421053,0.252631579,0.189473684,0.223157895,1,0,0.550909091,0.19,0.776842105,0.806428571,0.194212381,0,0.037718449,0.368421053,0,0,0.722526316,0.186417576,0.034751512,0.031578947,1,0.277473684,0.186417576,0.034751512,0,1,1,0,0,1,1,1
242,0.004856053,0.063827405,0,5,30,1,0.5,0.5,0.693091778,0.693091778,95,0.25,0.25,0.068709677,0.010233091,0.004711881,0.000379328,0.126315789,0.063157895,0.052631579,0.317894737,1,1,0.70787234,0,0.682105263,0.656875,0.17623486,0.010526316,0.031058726,0.221052632,0,0,0.536526316,0.224381106,0.050346881,0.063157895,1,0.463473684,0.224381106,0.050346881,0,1,0,1,0,0,1,1
243,0.000924962,0.145325826,1,2,50,1,36.5,36.5,0.358451006,0,95,1332.25,18.25,0.101935484,0.003741311,0.003616667,0.003192247,0.273684211,0.168421053,0.147368421,0.275052632,1,0,0.550909091,0.19,0.724947368,0.747738095,0.192134129,0,0.036915524,0.242105263,0,0,0.683368421,0.166357956,0.02767497,0.042105263,1,0.316631579,0.166357956,0.02767497,0,1,1,0,0,1,1,1
244,0.000924962,0.021025514,1,2,10,1,7.5,7.5,0.680629488,0.680629488,95,56.25,3.75,0.076129032,0.004245369,0.00032809,0.002027858,0.157894737,0.084210526,0.063157895,0.304947368,1,1,0.72875,0.23,0.695052632,0.670545455,0.177241279,0,0.031414471,0.136842105,0,0,0.518736842,0.187146113,0.035023668,0.021052632,1,0.481263158,0.187146113,0.035023668,0,1,0,1,0,0,0,1
245,0.000740741,0.092711572,1,2,36,1,27,27,0.500402424,0.500402424,90,729,13.5,0.04,0.025679444,0.000409054,0.001065548,0.255555556,0.144444444,0.088888889,0.272222222,1,0,0.595,0,0.727777778,0.760972222,0.207138053,0.011111111,0.042906173,0.366666667,0,0,0.684444444,0.210486796,0.044304691,0.077777778,1,0.315555556,0.210486796,0.044304691,0,1,1,0,0,1,1,1
246,0.004856053,0.253085931,1,5,100,1,28.5,28.5,0.500402424,0.500402424,95,812.25,14.25,0.047096774,0.01765411,0.000821214,0.000396585,0.294736842,0.231578947,0.2,0.294210526,1,0,0.593157895,0,0.705789474,0.733947368,0.237772908,0.021052632,0.056535956,0.368421053,0.010526316,0,0.626210526,0.246094457,0.060562482,0.042105263,1,0.373789474,0.246094457,0.060562482,0,1,1,0,0,1,1,1
247,0.000231241,0.066606139,1,1,24,1,37.5,37.5,0.336495758,0,95,1406.25,18.75,0.042580645,0.025260354,0.016311265,0.000182628,0.284210526,0.221052632,0.168421053,0.254631579,1,0,0.545,0.2,0.745368421,0.768941176,0.19963024,0,0.039852233,0.294736842,0,0,0.676315789,0.176223857,0.031054848,0.031578947,1,0.323684211,0.176223857,0.031054848,0,1,1,0,0,1,1,1
248,0.000693722,0.145325826,1,2,50,1,38.5,38.5,0.313362274,0,95,1482.25,19.25,0.074193548,0.02207076,0.004838889,0.00013997,0.673684211,0.578947368,0.463157895,0.114631579,1,0,0.587777778,0.29,0.885368421,0.916511628,0.16620096,0,0.027622759,0.694736842,0.010526316,0,0.800842105,0.214896123,0.046180343,0.010526316,1,0.199157895,0.214896123,0.046180343,0,1,1,0,0,1,1,1
249,0.000231241,0.0495241,1,1,20,1,30.5,30.5,0.469793572,0.469793572,95,930.25,15.25,0.042258065,0.018599376,0.005656056,0.000585225,0.421052632,0.284210526,0.210526316,0.182210526,1,0,0.696470588,0.12,0.817789474,0.844230769,0.170548212,0.010526316,0.029086693,0.357894737,0,0,0.741789474,0.173198875,0.02999785,0.010526316,1,0.258210526,0.173198875,0.02999785,0,0,0,1,1,0,0,1
250,0.005781015,0.186996046,1,5,80,1,22.5,22.5,0.576334128,0.576334128,95,506.25,11.25,0.028064516,0.018921124,0.003377999,0.0002104,0.252631579,0.221052632,0.189473684,0.290631579,1,0,0.6184,0,0.709368421,0.741857143,0.216978342,0.010526316,0.047079601,0.284210526,0,0,0.647894737,0.212002456,0.044945042,0.094736842,1,0.352105263,0.212002456,0.044945042,0,0,0,1,1,0,0,1
251,0.003006128,0.299297481,1,4,100,1,39.5,39.5,0.288934379,0,95,1560.25,19.75,0.074193548,0.012653694,0.035150617,0.00107891,0.368421053,0.284210526,0.252631579,0.187789474,1,0,0.585,0.24,0.812210526,0.833103448,0.170609921,0,0.029107745,0.431578947,0,0,0.751157895,0.151843847,0.023056554,0.010526316,1,0.248842105,0.151843847,0.023056554,0,1,1,0,0,1,1,1
252,0.001618684,0.129219363,1,3,54,1,28.5,28.5,0.500402424,0.500402424,95,812.25,14.25,0.078387097,0.011603954,0.006902867,0.000989968,0.284210526,0.2,0.157894737,0.246,1,0,0.634736842,0.24,0.754,0.783815789,0.187220107,0,0.035051368,0.336842105,0,0,0.675578947,0.214817993,0.04614677,0.010526316,1,0.324421053,0.214817993,0.04614677,0,1,1,0,0,1,1,1
253,0.004856053,0.253085931,1,5,100,1,32.5,32.5,0.436162325,0.436162325,95,1056.25,16.25,0.042903226,0.00520999,0.000267556,0.000243728,0.178947368,0.126315789,0.094736842,0.272105263,1,0,0.653333333,0.28,0.727894737,0.741875,0.165000126,0,0.027225042,0.136842105,0,0,0.636210526,0.152654953,0.023303535,0.042105263,1,0.363789474,0.152654953,0.023303535,0,0,0,1,1,0,0,1
254,0.000924962,0,1,2,58,1,43.5,43.5,0.174578023,0,95,1892.25,21.75,0.012580645,0.0115923,0.035116667,0.000110159,0.442105263,0.368421053,0.315789474,0.167894737,1,0,0.5375,0.24,0.832105263,0.845054945,0.163223416,0,0.026641884,0.547368421,0,0,0.795789474,0.147502571,0.021757008,0,1,0.204210526,0.147502571,0.021757008,0,1,1,0,0,1,1,1
255,0.006474737,0.208587293,1,6,90,1,23.5,23.5,0.565207805,0.565207805,95,552.25,11.75,0.03516129,0.016588137,0.006001739,0.000184614,0.326315789,0.252631579,0.210526316,0.257894737,1,0,0.594583333,0.24,0.742105263,0.791971831,0.203329625,0,0.041342936,0.273684211,0,0,0.646105263,0.195874797,0.038366936,0.031578947,1,0.353894737,0.195874797,0.038366936,0,1,1,0,0,1,1,1
256,0.002962963,0.054409141,0,4,24,1,7,7,0.680999143,0.680999143,90,49,3.5,0.090333333,0.044,0.001330653,0.002602691,0.288888889,0.2,0.122222222,0.307111111,1,0,0.602894737,0.03,0.692888889,0.758653846,0.241639053,0.044444444,0.058389432,0.422222222,0.011111111,0,0.586555556,0.275750133,0.076038136,0.066666667,1,0.413444444,0.275750133,0.076038136,0,0,0,1,0,1,0,1
257,0.003006128,0.216222586,1,4,84,1,31.5,31.5,0.453373735,0.453373735,95,992.25,15.75,0.072903226,0.025763996,0.00338327,0.000338304,0.157894737,0.094736842,0.073684211,0.312736842,1,0,0.531875,0.26,0.687263158,0.718734177,0.18290315,0,0.033453562,0.231578947,0,0,0.646421053,0.181670122,0.033004033,0.021052632,1,0.353578947,0.181670122,0.033004033,0,1,1,0,0,1,1,1
258,0.000924962,0.057776683,1,2,26,1,20.5,20.5,0.596886162,0.596886162,95,420.25,10.25,0.02516129,0.002080333,0.001911224,0.000468879,0.147368421,0.084210526,0.063157895,0.304526316,1,0,0.685555556,0.3,0.695473684,0.699411765,0.174245854,0,0.030361618,0.136842105,0,0,0.590631579,0.189724512,0.035995391,0.052631579,1,0.409368421,0.189724512,0.035995391,0,0,0,1,1,0,0,1
259,0.002081165,0,1,3,84,1,41.5,41.5,0.235569589,0,95,1722.25,20.75,0.058709677,0.016782102,0.008335802,0.000636068,0.652631579,0.610526316,0.505263158,0.099052632,1,0,0.65,0.39,0.900947368,0.917865169,0.143454183,0,0.020579102,0.715789474,0,0,0.833473684,0.177709215,0.031580565,0.021052632,1,0.166526316,0.177709215,0.031580565,0,1,1,0,0,1,1,1
260,0.000231241,0.066606139,1,1,24,1,37.5,37.5,0.336495758,0,95,1406.25,18.75,0.088064516,0.036170447,0.01658558,0.000270586,0.663157895,0.589473684,0.547368421,0.105578947,1,0,0.567,0.23,0.894421053,0.932941176,0.165927795,0,0.027532033,0.757894737,0,0,0.881789474,0.162344526,0.026355745,0.010526316,1,0.118210526,0.162344526,0.026355745,0,1,1,0,0,1,1,1
261,0.000693722,0.096711226,1,2,58,1,43.5,43.5,0.174578023,0,95,1892.25,21.75,0.038064516,0.011356504,0.0392,0.000407359,0.821052632,0.789473684,0.736842105,0.055157895,1,0,0.54,0.33,0.944842105,0.962637363,0.128127101,0,0.016416554,0.821052632,0,0,0.907368421,0.143689801,0.020646759,0,1,0.092631579,0.143689801,0.020646759,0,1,1,0,0,1,1,1
262,0.000693722,0.029692264,0,2,14,1,2.5,2.5,0.691761499,0.691761499,95,6.25,1.25,0.116451613,0.014678252,0.000769062,0.004426379,0.178947368,0.115789474,0.073684211,0.321684211,1,1,0.699555556,0.17,0.678315789,0.6592,0.190144835,0,0.036155058,0.147368421,0,0,0.536842105,0.19435325,0.037773186,0.031578947,1,0.463157895,0.19435325,0.037773186,0,1,0,0,0,1,0,1
263,0.002081165,0,1,3,84,1,41.5,41.5,0.235569589,0,95,1722.25,20.75,0.039032258,0.002854318,0.012865977,2.10E-05,0.578947368,0.505263158,0.463157895,0.120105263,1,0,0.673333333,0.51,0.879894737,0.893820225,0.145490059,0,0.021167357,0.568421053,0,0,0.795157895,0.172180219,0.029646028,0,1,0.204842105,0.172180219,0.029646028,0,1,1,0,0,1,1,1
264,0.001618684,0.242037052,1,3,78,1,40.5,40.5,0.263066252,0,95,1640.25,20.25,0.070967742,0.043103226,0.005768,0.001999592,0.673684211,0.652631579,0.610526316,0.128947368,1,0,0.734285714,0,0.871052632,0.881931818,0.238881048,0.031578947,0.057064155,0.8,0.010526316,0,0.804315789,0.281931879,0.079485584,0.021052632,1,0.195684211,0.281931879,0.079485584,0,1,1,0,0,1,1,1
265,0.000231241,0,1,1,30,1,46.5,46.5,0.058406265,0,95,2162.25,23.25,0.054193548,0.005548387,0.038435172,0.000588496,0.747368421,0.642105263,0.557894737,0.084526316,1,0,0.5,0.5,0.915473684,0.919893617,0.130664443,0,0.017073197,0.778947368,0,0,0.877578947,0.131555198,0.01730677,0,0.989473684,0.122421053,0.131555198,0.01730677,0,1,1,0,0,1,1,1
266,0.000231241,0,1,1,30,1,45.5,45.5,0.102107973,0,95,2070.25,22.75,0.040322581,0.017927159,0.013295618,0.000401521,0.821052632,0.768421053,0.705263158,0.058842105,1,0,0.505,0.29,0.941157895,0.950537634,0.130350646,0,0.016991291,0.873684211,0,0,0.915578947,0.123439444,0.015237296,0.010526316,1,0.084421053,0.123439444,0.015237296,0,1,1,0,0,1,1,1
267,0.001728395,0.246529721,1,3,75,1,37,37,0.299959552,0,90,1369,18.5,0.009666667,0.040672778,0.025718056,0.000670896,0.455555556,0.311111111,0.233333333,0.189444444,1,0,0.48125,0.09,0.810555556,0.842682927,0.19892132,0.022222222,0.039569691,0.577777778,0,0,0.793111111,0.19031929,0.036221432,0.033333333,1,0.206888889,0.19031929,0.036221432,0,1,1,0,0,1,1,1
268,0.003006128,0.059657828,0,4,28,1,7.5,7.5,0.680629488,0.680629488,95,56.25,3.75,0.086129032,0.01975796,0.002893001,0.004167593,0.168421053,0.115789474,0.105263158,0.324736842,1,0,0.6395,0.16,0.675263158,0.701272727,0.190726269,0,0.03637651,0.189473684,0,0,0.519157895,0.199228317,0.039691922,0.073684211,1,0.480842105,0.199228317,0.039691922,0,1,1,0,0,1,1,1
269,0.008555902,0.36322317,1,7,140,1,30.5,30.5,0.469793572,0.469793572,95,930.25,15.25,0.093870968,0.027816233,0.010780681,0.003567401,0.484210526,0.389473684,0.326315789,0.221157895,1,0,0.647058824,0,0.778842105,0.807564103,0.264837043,0.063157895,0.070138659,0.484210526,0,0,0.633789474,0.28599661,0.081794061,0.042105263,1,0.366210526,0.28599661,0.081794061,0,1,1,0,0,1,1,1
270,0.004856053,0.133272341,1,5,60,1,16.5,16.5,0.631538779,0.631538779,95,272.25,8.25,0.088064516,0.024762539,0.003853155,0.001609217,0.084210526,0.063157895,0.063157895,0.404,1,0,0.572580645,0.19,0.596,0.60734375,0.169167622,0,0.028617684,0.115789474,0,0,0.543789474,0.15475059,0.023947745,0.052631579,1,0.456210526,0.15475059,0.023947745,0,1,1,0,0,1,1,1
271,0.009018384,0.154297855,1,7,70,1,16.5,16.5,0.631538779,0.631538779,95,272.25,8.25,0.027096774,0.00328179,0.000925446,4.39E-05,0.242105263,0.126315789,0.105263158,0.277473684,1,0,0.716774194,0.21,0.722526316,0.7253125,0.176342779,0,0.031096776,0.242105263,0.010526316,0,0.608,0.20181075,0.040727579,0.010526316,1,0.392,0.20181075,0.040727579,0,0,0,1,1,0,0,1
272,0.000924962,0.012543894,1,2,6,1,3.5,3.5,0.690430037,0.690430037,95,12.25,1.75,0.017741935,0.004518002,0.001685991,0.000505345,0.115789474,0.052631579,0.052631579,0.313473684,1,0,0.67,0.49,0.686526316,0.700784314,0.151981775,0,0.02309846,0.157894737,0,0,0.504210526,0.210531053,0.044323324,0.021052632,1,0.495789474,0.210531053,0.044323324,0,0,0,1,1,0,0,1
273,0.000231241,0.004169577,0,1,2,1,1.5,1.5,0.692648483,0.692648483,95,2.25,0.75,0.030967742,0.02115692,0.000261951,0.000579258,0.063157895,0.031578947,0.031578947,0.386842105,1,0,0.609347826,0,0.613157895,0.616734694,0.157582147,0.010526316,0.024832133,0.063157895,0,0,0.533157895,0.146260497,0.021392133,0.031578947,1,0.466842105,0.146260497,0.021392133,0,1,1,0,0,1,1,1
274,0.011099549,0.332453861,1,8,136,1,26.5,26.5,0.528237017,0.528237017,95,702.25,13.25,0.041935484,0.004530905,0.000855473,0.000329806,0.136842105,0.105263158,0.084210526,0.335578947,1,0,0.627619048,0.34,0.664421053,0.674864865,0.165965854,0,0.027544665,0.136842105,0.010526316,0,0.618210526,0.169264533,0.028650482,0.042105263,1,0.381789474,0.169264533,0.028650482,0,1,1,0,0,1,1,1
